time height dist satId lat lon
2018.947 294.302459716797 22205.4614598877 0 41.2057117181099 -95.8563765514409
2018.947 294.2958984375 22205.4614598877 0 41.2059428825056 -95.8564082727722
2018.947 294.289703369141 22205.4614598877 0 41.2061665346832 -95.8564373802217
2018.947 294.30517578125 22205.4614598877 0 41.2063823068732 -95.8564634087932
2018.947 294.286071777344 22205.4614598877 0 41.2066038154172 -95.8564890545791
2018.954 315.286529541016 156081.158798364 0 42.0149590615377 -96.230154535539
2018.954 315.291229248047 155971.804368255 0 42.0139742845166 -96.2302783630148
2018.954 315.287445068359 155855.915031434 0 42.0129312192548 -96.2304134531404
2018.954 315.270874023438 155724.103700424 0 42.0117447487331 -96.230566419277
2018.954 315.284301757812 155600.543275659 0 42.0106324114674 -96.2307088746167
2018.954 315.286193847656 155465.916917834 0 42.0094204411779 -96.2308639933727
2018.954 315.297302246094 155334.516918174 0 42.0082377933941 -96.2310173022163
2018.954 315.282012939453 155205.611062872 0 42.0070773053883 -96.2311657113508
2018.954 315.265899658203 155083.21712456 0 42.0059757505956 -96.2313087497238
2018.954 313.375335693359 153275.631308495 0 41.9955429287319 -96.2326514622901
2018.954 313.361877441406 153262.676527278 0 41.9947713783656 -96.232750675998
2018.954 315.268676757812 155911.079580374 0 42.0135721200745 -96.2313439265105
2018.954 315.263732910156 155889.069864999 0 42.0133738204833 -96.2313682003729
2018.954 315.284637451172 155864.947909263 0 42.013156554057 -96.2313952424671
2018.954 315.286010742188 155841.553354046 0 42.0129459460075 -96.2314222040158
2018.954 315.278350830078 155814.636660744 0 42.0127038044286 -96.2314544255084
2018.954 315.297576904297 155782.097459502 0 42.012411162809 -96.2314939274699
2018.954 315.276458740234 155754.546781828 0 42.0121634035695 -96.2315274976501
2018.954 315.281890869141 155704.452257791 0 42.0117128238793 -96.2315879380937
2018.954 315.294860839844 155672.755925864 0 42.0114275389871 -96.2316248755533
2018.954 315.284881591797 155638.211375937 0 42.0111165262714 -96.2316644964258
2018.954 315.279083251953 155607.133264795 0 42.0108366754276 -96.2316998154756
2018.954 315.27587890625 155578.111026046 0 42.0105753257255 -96.2317327188078
2018.954 315.270477294922 155548.996848432 0 42.0103131592169 -96.2317658028315
2018.954 315.3095703125 155514.83498082 0 42.0100055848127 -96.2318049354222
2018.954 315.27197265625 155484.236338176 0 42.0097301395242 -96.2318403156591
2018.954 315.390716552734 155433.769248039 0 42.0092759462439 -96.2318993948091
2018.954 315.286804199219 155112.933698539 0 42.006388969324 -96.2322782503052
2018.954 315.27685546875 155084.836361994 0 42.0061361616509 -96.2323115712742
2018.954 315.280914306641 155057.422443494 0 42.0058894734857 -96.2323438777735
2018.954 315.296325683594 155027.836503048 0 42.0056231857806 -96.232378369827
2018.954 313.384216308594 153427.75830565 0 41.9960840097893 -96.2336066916022
2018.954 313.347351074219 153362.728968423 0 41.9958111621362 -96.2336446573611
2018.954 313.372619628906 153358.665520535 0 41.995557651887 -96.2336796558498
2018.954 313.362731933594 153354.764619341 0 41.9953168458884 -96.2337123889117
2018.954 313.366424560547 153350.262379538 0 41.9950440009267 -96.233748452335
2018.954 313.374176025391 153346.525044711 0 41.9948214976038 -96.2337770429921
2018.954 313.377105712891 153342.643370335 0 41.9945924112845 -96.2338060591384
